BIOZ1_MAG,BIOZ1_PHASE,EXC_FREQ_KHZ,EXC_PIN,GND_PIN,SNS_AP_PIN,SNS_AN_PIN,PACKET_NUMBER
4.339864,3.106498,10,10,2,3,4,217
2.576999,3.090174,10,10,2,4,5,220
2.29688,3.121503,10,10,2,5,6,224
2.242804,3.112313,10,10,2,6,7,228
2.685187,3.106717,10,10,2,7,8,232
3.952559,3.114978,10,10,2,8,9,236
3.790207,-0.04319,10,10,2,11,12,240
2.22685,-0.046215,10,10,2,12,13,244
2.318135,-0.043605,10,10,2,13,14,248
3.568929,-0.041916,10,10,2,14,15,252
3.622522,-0.03595,10,10,2,15,16,0
3.827498,-0.047523,10,11,3,1,2,4
3.881853,3.099745,10,11,3,4,5,8
2.776969,3.108292,10,11,3,5,6,12
2.334577,3.114157,10,11,3,6,7,16
2.334788,3.114041,10,11,3,7,8,20
2.555475,3.111136,10,11,3,8,9,24
4.378358,3.102613,10,11,3,9,10,28
3.531598,-0.037424,10,11,3,12,13,32
2.501919,-0.038979,10,11,3,13,14,36
3.348477,-0.04059,10,11,3,14,15,40
3.293983,-0.047137,10,11,3,15,16,44
2.264566,-0.053267,10,12,4,1,2,48
3.736133,-0.049202,10,12,4,2,3,52
4.485887,3.112138,10,12,4,5,6,56
2.738881,3.114361,10,12,4,6,7,60
2.372326,3.107128,10,12,4,7,8,64
2.167969,3.127334,10,12,4,8,9,68
2.851361,3.096905,10,12,4,9,10,72
4.026848,3.106536,10,12,4,10,11,76
3.790218,-0.043337,10,12,4,13,14,80
3.660576,-0.040514,10,12,4,14,15,84
3.439235,-0.039073,10,12,4,15,16,88
2.005764,-0.044474,10,13,5,1,2,92
2.355868,-0.050514,10,13,5,2,3,96
4.232355,-0.045292,10,13,5,3,4,100
4.155936,3.103992,10,13,5,6,7,104
2.684558,3.106683,10,13,5,7,8,108
2.167895,3.127568,10,13,5,8,9,112
2.447733,3.0938,10,13,5,9,10,116
2.647096,3.112821,10,13,5,10,11,120
4.30248,3.110188,10,13,5,11,12,124
5.056904,-0.03463,10,13,5,14,15,128
4.323464,-0.043854,10,13,5,15,16,132
2.265104,-0.05338,10,14,6,1,2,136
2.081849,-0.059789,10,14,6,2,3,140
2.486254,-0.054278,10,14,6,3,4,144
3.668221,-0.06556,10,14,6,4,5,148
4.157416,3.103823,10,14,6,7,8,152
2.518449,3.117661,10,14,6,8,9,156
2.448162,3.093862,10,14,6,9,10,160
2.297626,3.121422,10,14,6,10,11,164
2.869163,3.110194,10,14,6,11,12,168
4.783035,3.103859,10,14,6,12,13,172
6.659975,-0.038079,10,14,6,15,16,176
3.29591,-0.046979,10,15,7,1,2,180
2.44931,-0.047662,10,15,7,2,3,184
2.357659,-0.050293,10,15,7,3,4,188
2.380601,-0.072881,10,15,7,4,5,192
3.975933,-0.040209,10,15,7,5,6,196
3.86276,3.114001,10,15,7,8,9,200
2.687085,3.106672,10,15,7,9,10,204
2.15231,3.110316,10,15,7,10,11,208
2.373432,3.107343,10,15,7,11,12,212
3.145089,3.114716,10,15,7,12,13,216
5.998998,3.106338,10,15,7,13,14,220
5.17166,-0.044103,10,16,8,1,2,224
3.036355,-0.040634,10,16,8,2,3,228
2.540231,-0.045227,10,16,8,3,4,232
2.196801,-0.080574,10,16,8,4,5,236
2.669593,-0.04893,10,16,8,5,6,240
4.233467,-0.045199,10,16,8,6,7,244
4.066088,3.102704,10,16,8,9,10,248
2.281179,3.105127,10,16,8,10,11,252
2.022496,3.116096,10,16,8,11,12,0
2.1513,3.110248,10,16,8,12,13,4
3.531378,3.104343,10,16,8,13,14,8
6.805036,3.107574,10,16,8,14,15,12
4.417292,-0.042549,10,1,9,2,3,16
2.890835,-0.050111,10,1,9,3,4,20
2.211661,-0.063274,10,1,9,4,5,24
2.319223,-0.043537,10,1,9,5,6,28
2.745846,-0.060553,10,1,9,6,7,32
4.287955,-0.040231,10,1,9,7,8,36
3.586767,3.110225,10,1,9,10,11,40
2.243932,3.112147,10,1,9,11,12,44
1.893376,3.122675,10,1,9,12,13,48
2.519118,3.117607,10,1,9,13,14,52
4.341403,3.106402,10,1,9,14,15,56
5.150235,3.107999,10,1,9,15,16,60
4.377974,-0.039011,10,2,10,3,4,64
2.523984,-0.060256,10,2,10,4,5,68
2.318607,-0.043484,10,2,10,5,6,72
2.264892,-0.053117,10,2,10,6,7,76
2.707153,-0.054767,10,2,10,7,8,80
3.973945,-0.040189,10,2,10,8,9,84
3.678497,3.111504,10,2,10,11,12,88
2.151872,3.110194,10,2,10,12,13,92
2.28125,3.10504,10,2,10,13,14,96
3.457428,3.113627,10,2,10,14,15,100
3.640173,3.116064,10,2,10,15,16,104
3.732574,3.117097,10,3,11,1,2,108
4.034792,-0.057572,10,3,11,4,5,112
2.799227,-0.052404,10,3,11,5,6,116
2.280979,-0.036497,10,3,11,6,7,120
2.302917,-0.059907,10,3,11,7,8,124
2.593736,-0.036782,10,3,11,8,9,128
4.401027,-0.051171,10,3,11,9,10,132
3.532007,3.104259,10,3,11,12,13,136
2.464659,3.10924,10,3,11,13,14,140
3.257203,3.099392,10,3,11,14,15,144
3.273678,3.110766,10,3,11,15,16,148
2.243343,3.112053,10,4,12,1,2,152
3.715515,3.106705,10,4,12,2,3,156
4.508061,-0.041547,10,4,12,5,6,160
2.72293,-0.041166,10,4,12,6,7,164
2.318548,-0.04369,10,4,12,7,8,168
2.189377,-0.039095,10,4,12,8,9,172
2.875257,-0.063509,10,4,12,9,10,176
4.049743,-0.048388,10,4,12,10,11,180
3.807537,3.108194,10,4,12,13,14,184
3.585825,3.110132,10,4,12,14,15,188
3.419294,3.118416,10,4,12,15,16,192
2.022199,3.116093,10,5,13,1,2,196
2.334913,3.114307,10,5,13,2,3,200
4.211277,3.109162,10,5,13,3,4,204
4.232594,-0.045174,10,5,13,6,7,208
2.669359,-0.048961,10,5,13,7,8,212
2.151872,-0.031399,10,5,13,8,9,216
2.486247,-0.054132,10,5,13,9,10,220
2.631655,-0.042987,10,5,13,10,11,224
4.249958,-0.036407,10,5,13,11,12,228
5.021332,3.110166,10,5,13,14,15,232
4.265774,3.114022,10,5,13,15,16,236
2.244052,3.112412,10,6,14,1,2,240
2.060699,3.108004,10,6,14,2,3,244
2.502944,3.10271,10,6,14,3,4,248
3.738201,3.092637,10,6,14,4,5,252
4.142192,-0.046611,10,6,14,7,8,0
2.540827,-0.045193,10,6,14,8,9,4
2.471585,-0.069413,10,6,14,9,10,8
2.281856,-0.036607,10,6,14,10,11,12
2.853448,-0.044526,10,6,14,11,12,16
4.860317,-0.044432,10,6,14,12,13,20
6.662139,3.103432,10,6,14,15,16,24
3.275297,3.11104,10,7,15,1,2,28
2.428003,3.115898,10,7,15,2,3,32
2.336914,3.114118,10,7,15,3,4,36
2.282462,3.104932,10,7,15,4,5,40
3.939473,3.105252,10,7,15,5,6,44
3.885277,-0.04183,10,7,15,8,9,48
2.709633,-0.054984,10,7,15,9,10,52
2.098878,-0.041567,10,7,15,10,11,56
2.358006,-0.05029,10,7,15,11,12,60
3.204924,-0.048921,10,7,15,12,13,64
6.020795,-0.044169,10,7,15,13,14,68
5.134157,3.100575,10,8,16,1,2,72
2.998711,3.106244,10,8,16,2,3,76
2.502654,3.102619,10,8,16,3,4,80
2.098137,3.100048,10,8,16,4,5,84
2.648188,3.112771,10,8,16,5,6,88
4.25021,3.105157,10,8,16,6,7,92
4.088269,-0.052256,10,8,16,9,10,96
2.227567,-0.04615,10,8,16,10,11,100
2.006342,-0.044175,10,8,16,11,12,104
2.227762,-0.046119,10,8,16,12,13,108
3.570602,-0.041848,10,8,16,13,14,112
6.828781,-0.042014,10,8,16,14,15,116
4.377851,3.102523,10,9,1,2,3,120
2.868498,3.110013,10,9,1,3,4,124
2.135373,3.092366,10,9,1,4,5,128
2.297289,3.121419,10,9,1,5,6,132
2.776883,3.108379,10,9,1,6,7,136
4.264521,3.114016,10,9,1,7,8,140
3.607179,-0.046425,10,9,1,10,11,144
2.2647,-0.053295,10,9,1,11,12,148
1.914306,-0.047371,10,9,1,12,13,152
2.577079,-0.051506,10,9,1,13,14,156
4.41587,-0.042614,10,9,1,14,15,160
5.133098,-0.040993,10,9,1,15,16,164
4.339736,3.106512,10,10,2,3,4,168
2.500958,3.102723,10,10,2,4,5,172
2.280373,3.105149,10,10,2,5,6,176
2.3343,3.114214,10,10,2,6,7,180
2.647013,3.112909,10,10,2,7,8,184
3.951744,3.115004,10,10,2,8,9,188
3.697819,-0.044729,10,10,2,11,12,192
2.226718,-0.046187,10,10,2,12,13,196
2.31786,-0.043549,10,10,2,13,14,200
3.568828,-0.041975,10,10,2,14,15,204
3.65981,-0.040342,10,10,2,15,16,208
3.735911,-0.049173,10,11,3,1,2,212
4.048074,3.093256,10,11,3,4,5,216
2.776397,3.108317,10,11,3,5,6,220
2.334234,3.114154,10,11,3,6,7,224
2.280245,3.105031,10,11,3,7,8,228
2.572016,3.125723,10,11,3,8,9,232
4.376935,3.102695,10,11,3,9,10,236
3.606221,-0.046371,10,11,3,12,13,240
2.485151,-0.05414,10,11,3,13,14,244
3.347484,-0.040449,10,11,3,14,15,248
3.293592,-0.047081,10,11,3,15,16,252
2.226196,-0.046221,10,12,4,1,2,0
3.735795,-0.049086,10,12,4,2,3,4
4.485089,3.112223,10,12,4,5,6,8
2.813832,3.102607,10,12,4,6,7,12
2.296614,3.121413,10,12,4,7,8,16
2.204576,3.119746,10,12,4,8,9,20
2.813585,3.102576,10,12,4,9,10,24
4.042627,3.115937,10,12,4,10,11,28
3.827044,-0.047467,10,12,4,13,14,32
3.622646,-0.036184,10,12,4,14,15,36
3.477311,-0.043693,10,12,4,15,16,40
1.989741,-0.063458,10,13,5,1,2,44
2.355861,-0.050367,10,13,5,2,3,48
4.232368,-0.045439,10,13,5,3,4,52
4.285679,3.101468,10,13,5,6,7,56
2.684793,3.106714,10,13,5,7,8,60
2.167705,3.127537,10,13,5,8,9,64
2.463573,3.109231,10,13,5,9,10,68
2.647096,3.112821,10,13,5,10,11,72
4.21054,3.1091,10,13,5,11,12,76
5.094009,-0.037927,10,13,5,14,15,80
4.247701,-0.0363,10,13,5,15,16,84
2.265302,-0.053349,10,14,6,1,2,88
2.081973,-0.059818,10,14,6,2,3,92
2.524141,-0.060431,10,14,6,3,4,96
3.797557,-0.067528,10,14,6,4,5,100
4.119967,3.107733,10,14,6,7,8,104
2.555851,3.111139,10,14,6,8,9,108
2.448238,3.093775,10,14,6,9,10,112
2.28105,3.105008,10,14,6,10,11,116
2.83167,3.11592,10,14,6,11,12,120
4.87415,3.104854,10,14,6,12,13,124
6.659391,-0.03811,10,14,6,15,16,128
3.295817,-0.047038,10,15,7,1,2,132
2.449165,-0.047634,10,15,7,2,3,136
2.357519,-0.050265,10,15,7,3,4,140
2.457147,-0.084885,10,15,7,4,5,144
4.01434,-0.044225,10,15,7,5,6,148
3.862651,3.113942,10,15,7,8,9,152
2.670536,3.09264,10,15,7,9,10,156
2.077727,3.126144,10,15,7,10,11,160
2.244319,3.112356,10,15,7,11,12,164
3.220669,3.104416,10,15,7,12,13,168
5.999167,3.106397,10,15,7,13,14,172
5.133388,-0.040874,10,16,8,1,2,176
3.035995,-0.040578,10,16,8,2,3,180
2.53993,-0.045171,10,16,8,3,4,184
2.158519,-0.073756,10,16,8,4,5,188
2.669435,-0.048902,10,16,8,5,6,192
4.232965,-0.045143,10,16,8,6,7,196
4.049365,3.093468,10,16,8,9,10,200
2.24333,3.112347,10,16,8,10,11,204
1.930643,3.113964,10,16,8,11,12,208
2.205996,3.119876,10,16,8,12,13,212
3.511142,3.119599,10,16,8,13,14,216
6.842937,3.105096,10,16,8,14,15,220
4.380288,-0.038971,10,1,9,2,3,224
2.891684,-0.050105,10,1,9,3,4,228
2.159031,-0.073869,10,1,9,4,5,232
2.319636,-0.043622,10,1,9,5,6,236
2.838238,-0.057949,10,1,9,6,7,240
4.288707,-0.040169,10,1,9,7,8,244
3.587193,3.110169,10,1,9,10,11,248
2.168979,3.127549,10,1,9,11,12,252
1.931217,3.113823,10,1,9,12,13,0
2.557057,3.111061,10,1,9,13,14,4
4.472123,3.103888,10,1,9,14,15,8
5.114418,3.111032,10,1,9,15,16,12
4.417043,-0.042668,10,2,10,3,4,16
2.586382,-0.086925,10,2,10,4,5,20
2.318954,-0.043628,10,2,10,5,6,24
2.432971,-0.063303,10,2,10,6,7,28
2.631893,-0.043103,10,2,10,7,8,32
3.974888,-0.040302,10,2,10,8,9,36
3.678175,3.111473,10,2,10,11,12,40
2.1895,3.102616,10,2,10,12,13,44
2.244059,3.112265,10,2,10,13,14,48
3.586767,3.110225,10,2,10,14,15,52
3.640605,3.116008,10,2,10,15,16,56
3.694877,3.121651,10,3,11,1,2,60
4.126248,-0.055909,10,3,11,4,5,64
2.761306,-0.046729,10,3,11,5,6,68
2.486317,-0.054072,10,3,11,6,7,72
2.303464,-0.06002,10,3,11,7,8,76
2.593809,-0.036722,10,3,11,8,9,80
4.400504,-0.051115,10,3,11,9,10,84
3.586666,3.110166,10,3,11,12,13,88
2.464951,3.109184,10,3,11,13,14,92
3.311719,3.105876,10,3,11,14,15,96
3.273863,3.110884,10,3,11,15,16,100
2.206015,3.119436,10,4,12,1,2,104
3.715515,3.106705,10,4,12,2,3,108
4.507793,-0.041519,10,4,12,5,6,112
2.890418,-0.050261,10,4,12,6,7,116
2.318823,-0.043746,10,4,12,7,8,120
2.243736,-0.029477,10,4,12,8,9,124
2.783495,-0.066133,10,4,12,9,10,128
4.065744,-0.039067,10,4,12,10,11,132
3.807086,3.108251,10,4,12,13,14,136
3.623484,3.105589,10,4,12,14,15,140
3.456218,3.113502,10,4,12,15,16,144
1.984743,3.124496,10,5,13,1,2,148
2.334636,3.114363,10,5,13,2,3,152
4.210909,3.109131,10,5,13,3,4,156
4.286683,-0.04009,10,5,13,6,7,160
2.669201,-0.048933,10,5,13,7,8,164
2.226975,-0.046096,10,5,13,8,9,168
2.47028,-0.069453,10,5,13,9,10,172
2.631499,-0.042959,10,5,13,10,11,176
4.233479,-0.045346,10,5,13,11,12,180
5.096398,3.103734,10,5,13,14,15,184
4.265521,3.11405,10,5,13,15,16,188
2.206451,3.119851,10,6,14,1,2,192
2.060641,3.107945,10,6,14,2,3,196
2.46509,3.109302,10,6,14,3,4,200
3.776602,3.088397,10,6,14,4,5,204
4.143176,-0.046724,10,6,14,7,8,208
2.556905,-0.030504,10,6,14,8,9,212
2.471439,-0.069385,10,6,14,9,10,216
2.281449,-0.036522,10,6,14,10,11,220
2.853367,-0.044585,10,6,14,11,12,224
4.85974,-0.044376,10,6,14,12,13,228
6.661536,3.103547,10,6,14,15,16,232
3.275195,3.111128,10,7,15,1,2,236
2.428505,3.115873,10,7,15,2,3,240
2.320042,3.098033,10,7,15,3,4,244
2.525697,3.081232,10,7,15,4,5,248
3.955822,3.114877,10,7,15,5,6,252
3.923239,-0.045871,10,7,15,8,9,0
2.655013,-0.063384,10,7,15,9,10,4
2.136622,-0.049068,10,7,15,10,11,8
2.228424,-0.04626,10,7,15,11,12,12
3.281035,-0.058643,10,7,15,12,13,16
6.02117,-0.044344,10,7,15,13,14,20
5.05929,3.106883,10,8,16,1,2,24
3.036725,3.100755,10,8,16,2,3,28
2.502435,3.102588,10,8,16,3,4,32
2.265699,3.088306,10,8,16,4,5,36
2.648577,3.112774,10,8,16,5,6,40
4.212408,3.108962,10,8,16,6,7,44
4.088743,-0.052165,10,8,16,9,10,48
2.227567,-0.04615,10,8,16,10,11,52
1.914473,-0.047339,10,8,16,11,12,56
2.265225,-0.053114,10,8,16,12,13,60
3.51659,-0.048001,10,8,16,13,14,64
6.866007,-0.044385,10,8,16,14,15,68
4.340006,3.106337,10,9,1,2,3,72
2.852119,3.096852,10,9,1,3,4,76
2.302585,3.081536,10,9,1,4,5,80
2.296951,3.121416,10,9,1,5,6,84
2.776545,3.108582,10,9,1,6,7,88
4.263642,3.114041,10,9,1,7,8,92
3.56914,-0.041944,10,9,1,10,11,96
2.13486,-0.048967,10,9,1,11,12,100
1.951964,-0.055496,10,9,1,12,13,104
2.539564,-0.045321,10,9,1,13,14,108
4.4537,-0.046215,10,9,1,14,15,112
5.132489,-0.040936,10,9,1,15,16,116
4.377319,3.102726,10,10,2,3,4,120
2.652666,3.078338,10,10,2,4,5,124
2.334366,3.114273,10,10,2,5,6,128
2.371971,3.107272,10,10,2,6,7,132
2.572241,3.125755,10,10,2,7,8,136
3.951398,3.114973,10,10,2,8,9,140
3.697923,-0.044669,10,10,2,11,12,144
2.264297,-0.053211,10,10,2,12,13,148
2.318063,-0.043518,10,10,2,13,14,152
3.644427,-0.0507,10,10,2,14,15,156
3.660565,-0.040368,10,10,2,15,16,160
3.698049,-0.044904,10,11,3,1,2,164
4.124443,3.085528,10,11,3,4,5,168
2.738556,3.114418,10,11,3,5,6,172
2.372252,3.107215,10,11,3,6,7,176
2.205354,3.119724,10,11,3,7,8,180
2.609888,3.11911,10,11,3,8,9,184
4.378098,3.102641,10,11,3,9,10,188
3.698477,-0.044813,10,11,3,12,13,192
2.486029,-0.054163,10,11,3,13,14,196
3.385387,-0.045295,10,11,3,14,15,200
3.331889,-0.051898,10,11,3,15,16,204
2.264502,-0.053326,10,12,4,1,2,208
3.752221,-0.039042,10,12,4,2,3,212
4.469508,3.103729,10,12,4,5,6,216
2.867988,3.110098,10,12,4,6,7,220
2.24281,3.112166,10,12,4,7,8,224
2.24281,3.112166,10,12,4,8,9,228
2.813919,3.10252,10,12,4,9,10,232
4.081139,3.111738,10,12,4,10,11,236
3.789768,-0.043281,10,12,4,13,14,240
3.660576,-0.040514,10,12,4,14,15,244
3.477115,-0.043811,10,12,4,15,16,248
2.005232,-0.044421,10,13,5,1,2,252
2.355795,-0.050426,10,13,5,2,3,0
4.178401,-0.050654,10,13,5,3,4,4
4.285691,3.101321,10,13,5,6,7,8
2.609652,3.119225,10,13,5,7,8,12
2.242804,3.112313,10,13,5,8,9,16
2.371763,3.10724,10,13,5,9,10,20
2.60904,3.119191,10,13,5,10,11,24
4.21029,3.109128,10,13,5,11,12,28
5.131127,-0.040883,10,13,5,14,15,32
4.246574,-0.036247,10,13,5,15,16,36
2.264368,-0.053298,10,14,6,1,2,40
2.081602,-0.059733,10,14,6,2,3,44
2.485889,-0.054281,10,14,6,3,4,48
3.835428,-0.071348,10,14,6,4,5,52
4.11899,3.107846,10,14,6,7,8,56
2.572394,3.125726,10,14,6,8,9,60
2.356141,3.091169,10,14,6,9,10,64
2.280644,3.105093,10,14,6,10,11,68
2.793113,3.122,10,14,6,11,12,72
4.836184,3.108244,10,14,6,12,13,76
6.695743,-0.040358,10,14,6,15,16,80
3.295034,-0.046925,10,15,7,1,2,84
2.41075,-0.041095,10,15,7,2,3,88
2.357099,-0.05018,10,15,7,3,4,92
2.547849,-0.081058,10,15,7,4,5,96
3.974989,-0.040096,10,15,7,5,6,100
3.89957,3.109769,10,15,7,8,9,104
2.594109,3.104961,10,15,7,9,10,108
2.097757,3.10028,10,15,7,10,11,112
2.206189,3.119907,10,15,7,11,12,116
3.311803,3.106083,10,15,7,12,13,120
6.014008,3.112719,10,15,7,13,14,124
5.040695,-0.041956,10,16,8,1,2,128
3.035995,-0.040578,10,16,8,2,3,132
2.539628,-0.045114,10,16,8,3,4,136
2.287585,-0.076494,10,16,8,4,5,140
2.684785,-0.034732,10,16,8,5,6,144
4.141092,-0.046557,10,16,8,6,7,148
4.027416,3.106833,10,16,8,9,10,152
2.242994,3.112491,10,16,8,10,11,156
1.855591,3.131909,10,16,8,11,12,160
2.243133,3.112316,10,16,8,12,13,164
3.532007,3.104259,10,16,8,13,14,168
6.842125,3.105152,10,16,8,14,15,172
4.378864,-0.038889,10,1,9,2,3,176
2.890573,-0.049995,10,1,9,3,4,180
2.326645,-0.082972,10,1,9,4,5,184
2.356693,-0.050389,10,1,9,5,6,188
2.669359,-0.048961,10,1,9,6,7,192
4.287313,-0.040087,10,1,9,7,8,196
3.549174,3.114864,10,1,9,10,11,200
2.077305,3.126023,10,1,9,11,12,204
1.931102,3.113851,10,1,9,12,13,208
2.519559,3.11767,10,1,9,13,14,212
4.433758,3.107545,10,1,9,14,15,216
5.113059,3.111086,10,1,9,15,16,220
4.416905,-0.04258,10,2,10,3,4,224
2.67717,-0.083246,10,2,10,4,5,228
2.318469,-0.043455,10,2,10,5,6,232
2.280573,-0.036412,10,2,10,6,7,236
2.631499,-0.042959,10,2,10,7,8,240
3.973709,-0.040161,10,2,10,8,9,244
3.677624,3.111617,10,2,10,11,12,248
2.205734,3.119933,10,2,10,12,13,252
2.243197,3.112375,10,2,10,13,14,0
3.660989,3.101316,10,2,10,14,15,4
3.640071,3.116005,10,2,10,15,16,8
3.640173,3.116064,10,3,11,1,2,12
4.164051,-0.059611,10,3,11,4,5,16
2.76122,-0.046642,10,3,11,5,6,20
2.318744,-0.043512,10,3,11,6,7,24
2.226843,-0.046068,10,3,11,7,8,28
2.631499,-0.042959,10,3,11,8,9,32
4.400504,-0.051115,10,3,11,9,10,36
3.678175,3.111473,10,3,11,12,13,40
2.464366,3.109296,10,3,11,13,14,44
3.440332,3.102732,10,3,11,14,15,48
3.289889,3.122342,10,3,11,15,16,52
2.243343,3.112053,10,4,12,1,2,56
3.715075,3.106761,10,4,12,2,3,60
4.562255,-0.036819,10,4,12,5,6,64
2.798824,-0.052554,10,4,12,6,7,68
2.264976,-0.053499,10,4,12,7,8,72
2.281128,-0.036819,10,4,12,8,9,76
2.707169,-0.055061,10,4,12,9,10,80
4.087311,-0.05229,10,4,12,10,11,84
3.806634,3.108307,10,4,12,13,14,88
3.715064,3.106908,10,4,12,14,15,92
3.45612,3.113443,10,4,12,15,16,96
2.022319,3.116064,10,5,13,1,2,100
2.297555,3.121509,10,5,13,2,3,104
4.174165,3.113039,10,5,13,3,4,108
4.324869,-0.043936,10,5,13,6,7,112
2.631811,-0.043015,10,5,13,7,8,116
2.265097,-0.053233,10,5,13,8,9,120
2.264963,-0.053205,10,5,13,9,10,124
2.631811,-0.043015,10,5,13,10,11,128
4.195408,-0.041519,10,5,13,11,12,132
5.133548,3.100631,10,5,13,14,15,136
4.211527,3.109134,10,5,13,15,16,140
2.281514,3.10513,10,6,14,1,2,144
2.02309,3.116101,10,6,14,2,3,148
2.465599,3.109277,10,6,14,3,4,152
3.83018,3.094318,10,6,14,4,5,156
