11.267689,-0.045179,1,1,9,2,3,195,1
7.006139,-0.048027,1,1,9,3,4,198,1
5.377153,-0.049524,1,1,9,4,5,201,1
5.946357,-0.047815,1,1,9,5,6,204,1
7.239222,-0.049507,1,1,9,6,7,207,1
11.665525,-0.051216,1,1,9,7,8,210,1
10.574989,3.094353,1,1,9,10,11,213,1
7.033389,3.082173,1,1,9,11,12,216,1
5.790757,3.090799,1,1,9,12,13,219,1
5.906164,3.088716,1,1,9,13,14,222,1
6.907601,3.095971,1,1,9,14,15,225,1
11.419505,3.094695,1,1,9,15,16,228,1
11.37354,-0.043506,1,2,10,3,4,231,1
6.420903,-0.046864,1,2,10,4,5,234,1
5.976845,-0.045666,1,2,10,5,6,237,1
6.080417,-0.046841,1,2,10,6,7,240,1
7.014378,-0.05158,1,2,10,7,8,243,1
10.702751,-0.050623,1,2,10,8,9,246,1
11.803095,3.080074,1,2,10,11,12,249,1
6.972257,3.088025,1,2,10,12,13,252,1
5.936029,3.08495,1,2,10,13,14,255,1
5.806429,3.093565,1,2,10,14,15,2,1
6.950444,3.08966,1,2,10,15,16,5,1
11.132296,3.093896,1,2,10,16,1,8,1
11.495658,3.09667,1,3,11,1,2,11,1
10.510738,-0.045359,1,3,11,4,5,14,1
7.270443,-0.044711,1,3,11,5,6,17,1
6.16826,-0.046875,1,3,11,6,7,20,1
5.9794,-0.053035,1,3,11,7,8,23,1
6.783632,-0.05315,1,3,11,8,9,26,1
12.064753,-0.057186,1,3,11,9,10,29,1
11.021395,3.093319,1,3,11,12,13,32,1
6.99615,3.085871,1,3,11,13,14,35,1
5.748903,3.091988,1,3,11,14,15,38,1
5.801129,3.088373,1,3,11,15,16,41,1
6.811809,3.09205,1,3,11,16,1,44,1
7.081004,3.090585,1,4,12,1,2,47,1
11.223879,3.092312,1,4,12,2,3,50,1
12.222655,-0.041468,1,4,12,5,6,53,1
7.387256,-0.043124,1,4,12,6,7,56,1
5.981013,-0.050144,1,4,12,7,8,59,1
5.674759,-0.050716,1,4,12,8,9,62,1
7.291215,-0.05259,1,4,12,9,10,65,1
10.671934,-0.044733,1,4,12,10,11,68,1
11.670664,3.079956,1,4,12,13,14,71,1
6.853836,3.088435,1,4,12,14,15,74,1
5.788831,3.084881,1,4,12,15,16,77,1
5.703953,3.088208,1,4,12,16,1,80,1
6.07888,3.088814,1,5,13,1,2,83,1
7.109145,3.089642,1,5,13,2,3,86,1
12.22921,3.099293,1,5,13,3,4,89,1
11.382769,-0.041947,1,5,13,6,7,92,1
6.954407,-0.049588,1,5,13,7,8,95,1
5.603076,-0.049489,1,5,13,8,9,98,1
6.077993,-0.050834,1,5,13,9,10,101,1
6.566685,-0.047452,1,5,13,10,11,104,1
11.689925,-0.061068,1,5,13,11,12,107,1
11.075387,3.09035,1,5,13,14,15,110,1
6.913148,3.084552,1,5,13,15,16,113,1
5.758514,3.087478,1,5,13,16,1,116,1
6.036165,3.086076,1,6,14,1,2,119,1
5.868278,3.086494,1,6,14,2,3,122,1
7.216756,3.09688,1,6,14,3,4,125,1
10.416595,3.094877,1,6,14,4,5,128,1
11.197332,-0.047638,1,6,14,7,8,131,1
6.649339,-0.047929,1,6,14,8,9,134,1
6.065549,-0.047808,1,6,14,9,10,137,1
5.474455,-0.046366,1,6,14,10,11,140,1
7.008138,-0.055081,1,6,14,11,12,143,1
11.001379,-0.052459,1,6,14,12,13,146,1
11.334305,3.085353,1,6,14,15,16,149,1
6.841744,3.085854,1,6,14,16,1,152,1
7.10658,3.086175,1,7,15,1,2,155,1
5.80297,3.084296,1,7,15,2,3,158,1
5.954652,3.094251,1,7,15,3,4,161,1
6.36684,3.090304,1,7,15,4,5,164,1
11.199409,3.092092,1,7,15,5,6,167,1
10.896172,-0.04522,1,7,15,8,9,170,1
7.270125,-0.046212,1,7,15,9,10,173,1
5.518802,-0.043601,1,7,15,10,11,176,1
5.922347,-0.053023,1,7,15,11,12,179,1
6.835113,-0.055206,1,7,15,12,13,182,1
11.443829,-0.053043,1,7,15,13,14,185,1
11.168956,3.088546,1,7,15,16,1,188,1
11.577237,3.087701,1,8,16,1,2,191,1
6.893183,3.083597,1,8,16,2,3,194,1
5.914449,3.092279,1,8,16,3,4,197,1
5.338459,3.08876,1,8,16,4,5,200,1
6.963297,3.088272,1,8,16,5,6,203,1
11.416061,3.094725,1,8,16,6,7,206,1
11.929883,-0.043196,1,8,16,9,10,209,1
6.615598,-0.040709,1,8,16,10,11,212,1
5.967183,-0.050384,1,8,16,11,12,215,1
5.754684,-0.052276,1,8,16,12,13,218,1
7.05144,-0.051503,1,8,16,13,14,221,1
11.21383,-0.050756,1,8,16,14,15,224,1
11.234046,3.084326,1,9,1,2,3,227,1
7.02271,3.090495,1,9,1,3,4,230,1
5.366162,3.087087,1,9,1,4,5,233,1
5.925922,3.087081,1,9,1,5,6,236,1
7.219642,3.090753,1,9,1,6,7,239,1
11.68087,3.097489,1,9,1,7,8,242,1
10.56735,-0.038522,1,9,1,10,11,245,1
7.088712,-0.048446,1,9,1,11,12,248,1
5.750554,-0.051037,1,9,1,12,13,251,1
5.927713,-0.049287,1,9,1,13,14,254,1
6.889588,-0.051133,1,9,1,14,15,1,1
11.434406,-0.052101,1,9,1,15,16,4,1
11.386849,3.091911,1,10,2,3,4,7,1
6.405154,3.086042,1,10,2,4,5,10,1
5.954092,3.085524,1,10,2,5,6,13,1
6.060106,3.088681,1,10,2,6,7,16,1
7.025755,3.093894,1,10,2,7,8,19,1
10.719099,3.099817,1,10,2,8,9,22,1
11.863855,-0.049579,1,10,2,11,12,25,1
6.925171,-0.049475,1,10,2,12,13,28,1
5.960247,-0.049348,1,10,2,13,14,31,1
5.790333,-0.050697,1,10,2,14,15,34,1
6.971702,-0.052512,1,10,2,15,16,37,1
11.096101,-0.051556,1,10,2,16,1,40,1
11.492532,-0.051287,1,11,3,1,2,43,1
10.492354,3.086298,1,11,3,4,5,46,1
7.242106,3.084097,1,11,3,5,6,49,1
6.145095,3.085387,1,11,3,6,7,52,1
5.985606,3.089219,1,11,3,7,8,55,1
6.793963,3.09502,1,11,3,8,9,58,1
12.03407,3.086633,1,11,3,9,10,61,1
10.97621,-0.041225,1,11,3,12,13,64,1
7.024144,-0.04563,1,11,3,13,14,67,1
5.732697,-0.048021,1,11,3,14,15,70,1
5.817498,-0.04967,1,11,3,15,16,73,1
6.800818,-0.048598,1,11,3,16,1,76,1
7.08648,-0.053283,1,12,4,1,2,79,1
11.251484,-0.052769,1,12,4,2,3,82,1
12.192245,3.088214,1,12,4,5,6,85,1
7.357811,3.086732,1,12,4,6,7,88,1
5.984782,3.088289,1,12,4,7,8,91,1
5.67702,3.09515,1,12,4,8,9,94,1
7.262343,3.084363,1,12,4,9,10,97,1
10.704156,3.104476,1,12,4,10,11,100,1
11.70695,-0.050609,1,12,4,13,14,103,1
6.84406,-0.047192,1,12,4,14,15,106,1
5.814766,-0.048509,1,12,4,15,16,109,1
5.700757,-0.047343,1,12,4,16,1,112,1
6.077693,-0.051515,1,13,5,1,2,115,1
7.13442,-0.050358,1,13,5,2,3,118,1
12.192724,-0.051101,1,13,5,3,4,121,1
11.356088,3.088447,1,13,5,6,7,124,1
6.956474,3.085413,1,13,5,7,8,127,1
5.59886,3.093344,1,13,5,8,9,130,1
6.041898,3.081126,1,13,5,9,10,133,1
6.588143,3.098126,1,13,5,10,11,136,1
11.648142,3.085363,1,13,5,11,12,139,1
11.067099,-0.043279,1,13,5,14,15,142,1
6.943801,-0.046503,1,13,5,15,16,145,1
5.756889,-0.04499,1,13,5,16,1,148,1
6.034989,-0.049484,1,14,6,1,2,151,1
5.896275,-0.049058,1,14,6,2,3,154,1
7.192949,-0.052393,1,14,6,3,4,157,1
10.416526,-0.052948,1,14,6,4,5,160,1
11.195543,3.085403,1,14,6,7,8,163,1
6.655819,3.089951,1,14,6,8,9,166,1
6.021076,3.080179,1,14,6,9,10,169,1
5.496433,3.095889,1,14,6,10,11,172,1
6.958859,3.086211,1,14,6,11,12,175,1
11.058755,3.097636,1,14,6,12,13,178,1
11.363092,-0.045044,1,14,6,15,16,181,1
6.844013,-0.043745,1,14,6,16,1,184,1
7.11274,-0.046799,1,15,7,1,2,187,1
5.827778,-0.046252,1,15,7,2,3,190,1
5.933058,-0.052251,1,15,7,3,4,193,1
6.37092,-0.054098,1,15,7,4,5,196,1
11.209793,-0.053209,1,15,7,5,6,199,1
10.872816,3.089384,1,15,7,8,9,202,1
7.225745,3.080108,1,15,7,9,10,205,1
5.532772,3.094765,1,15,7,10,11,208,1
5.870227,3.083852,1,15,7,11,12,211,1
6.884038,3.093431,1,15,7,12,13,214,1
11.424783,3.093814,1,15,7,13,14,217,1
11.166071,-0.041363,1,15,7,16,1,220,1
11.593813,-0.043855,1,16,8,1,2,223,1
6.925244,-0.045516,1,16,8,2,3,226,1
5.895493,-0.050113,1,16,8,3,4,229,1
5.343767,-0.051024,1,16,8,4,5,232,1
6.981816,-0.051195,1,16,8,5,6,235,1
11.430755,-0.050668,1,16,8,6,7,238,1
11.881931,3.084526,1,16,8,9,10,241,1
6.638337,3.094332,1,16,8,10,11,244,1
5.912755,3.082339,1,16,8,11,12,247,1
5.811361,3.092275,1,16,8,12,13,250,1
7.027365,3.090529,1,16,8,13,14,253,1
11.251219,3.098654,1,16,8,14,15,0,1
